,0,1,2,3
3042,MOLFW1,,Amanda Park,
3043,MTANAC,,Anacortes,
3044,MWAZV0,,Anacortes,
3045,MCSHAN,Shannon Point near Anacortes WA US USCG PUGET,Anacortes,
3046,MD2278,Guemes Island WA US,Anacortes,
3047,MANCTS,,Anacortes,
3048,MCRKI1,,Anatone,
3049,MSGUW1,,Anatone,
3050,MANATO,Anatone/Asotin WA US,Anatone,
3051,MJCRW1,JOSEPH CREEK NEAR MOUTH NEAR ANA WA US WADOECO,Anatone,
3052,MF0023,,Anatone,
3053,MTRYO3,,Anatone,
3054,MC7357,Anderson Island WA US,Anderson Island,
3055,MAP959,,Appleton,
3056,MDRYW1,,Ardenvoir,
3057,MPPRW1,,Ardenvoir,
3058,MARDW1,,Ardenvoir,
3059,MERNW1,,Ardenvoir,
3060,MMADW1,MAD RIVER ABOVE CAMP NINE NEAR A WA US WADOECO,Ardenvoir,
3061,MTCKW1,TILLICUM CREEK AT MOUTH NEAR ARD WA US,Ardenvoir,
3062,MERDW1,ENTIAT RVR AT DILL CK BRIDGE WA US WADOECO,Ardenvoir,
3063,MEREW1,ENTIAT RVR BLO ENTIAT FALLS NR A WA US WADOECO,Ardenvoir,
3064,MERTW1,ENTIAT RVR AT TOMMY CK BRIDGE WA US WADOECO,Ardenvoir,
3065,MLCRW1,LAKE CREEK AT MOUTH NEAR ARDENVO WA US WADOECO,Ardenvoir,
3066,MRECW1,,Ardenvoir,
3067,MMEWW1,,Ariel,
3068,MYLRW1,Yale Dam WA US PDXWFO,Ariel,
3069,MSSFW1,,Arlington,
3070,MSNFW1,,Arlington,
3071,MAT732,Lake Cavanaugh WA US,Arlington,
3072,MD8281,Oso WA US,Arlington,
3073,MB05DX,,Arlington,
3074,MD0258,Ashford WA US,Ashford,
3075,MACAW1,,Asotin,
3076,MAGCW1,,Asotin,
3077,MC9164,Des Moines WA US,Auburn,
3078,MCROBI,Point Robinson WA US USCG PUGET,Auburn,
3079,MAUBW1,,Auburn,
3080,MAJGW1,,Auburn,
3081,MAU289,Auburn WA US,Auburn,
3082,MD8961,,Auburn,
3083,MTABRN,,Auburn,
3084,MLKTMS,,Auburn,
3085,MTBAIN,,Bainbridge Island,
3086,MD5864,,Bainbridge Island,
3087,MD8367,Bainbridge Island WA US,Bainbridge Island,
3088,MKUSW1,,Baring,
3089,MD2162,Battle Ground WA US,Battle Ground,
3090,ME6650,,Battle Ground,
3091,MTHECK,,Beaver,
3092,MD5957,,Belfair,
3093,MC7758,Clyde Hill WA US,Bellevue,
3094,MBCCW1,Bellevue Community College WA US WAAQ,Bellevue,
3095,MNWS0007,,Bellevue,
3096,MD0821,Bellevue WA US,Bellevue,
3097,MD1654,Bellevue WA US,Bellevue,
3098,MD2923,,Bellevue,
3099,MD3555,Bellevue WA US,Bellevue,
3100,MBLLVB,,Bellevue,
3101,MTSAMI,,Bellingham,
3102,MD0619,,Bellingham,
3103,MD0884,,Bellingham,
3104,MBLGYE,BELLINGHAM YEW STREET WA US WAAQ,Bellingham,
3105,MAT972,Bellingham WA US,Bellingham,
3106,MD7963,Bellingham WA US,Bellingham,
3107,MBLLNS,,Bellingham,
3108,MBLLMD,,Bellingham,
3109,MMIDW1,ESCURE WA US,Benge,
3110,MESCW1,,Benge,
3111,MHBENT,Benton City WA US HMMN,Benton City,
3112,MHEOC,,Benton City,
3113,MHRMTN,,Benton City,
3114,MBENTO,BENTON CITY WA US,Benton City,
3115,MMCWHO,MCWHORTER WA US,Benton City,
3116,MBENTW,Benton City West/Benton WA US,Benton City,
3117,MTRIPL,Triple-S/Benton WA US,Benton City,
3118,MHIBW1,,Bickleton,
3119,MTYACL,,Bickleton,
3120,MUP113,,Bingen,
3121,MWHTSL,,Bingen,
3122,MD1787,Enumclaw WA US,Black Diamond,
3123,MAT438,Black Diamond WA US,Black Diamond,
3124,ME4883,,Black Diamond,
3125,ME6084,,Black Diamond,
3126,MCHYW1,,Blaine,
3127,MC6980,Birch Bay WA US,Blaine,
3128,MTBLAI,,Blaine,
3129,MAU342,Birch Bay WA US,Blaine,
3130,MD5375,,Blakely Island,
3131,MD6057,,Blakely Island,
3132,MC0672,Bonney Lake WA US,Bonney Lake,
3133,MD2232,,Bonney Lake,
3134,MT195T,,Bothell,
3135,MC6871,,Bothell,
3136,M21ACR,21 Acres/King WA US,Bothell,
3137,MC9853,Bothell WA US,Bothell,
3138,MBTHLB,,Bothell,
3139,MD7465,,Bothell,
3140,MBTHLL,,Bothell,
3141,ME5315,Bothell WA US,Bothell,
3142,MD5022,,Bow,
3143,MTSHER,,Boyds,
3144,MLCFW1,,Boyds,
3145,MC2512,Bremerton WA US,Bremerton,
3146,MAP036,Bremerton WA US,Bremerton,
3147,MAS558,Silverdale WA US,Bremerton,
3148,MMEAKI,MEADOWDALE KITSAP COUNTY WA US WAAQ,Bremerton,
3149,MD6669,Bremerton WA US,Bremerton,
3150,MBSMRT,,Bremerton,
3151,MBREWS,BREWSTER WA US,Brewster,
3152,MRDRW1,,Brewster,
3153,MCJDW,,Bridgeport,
3154,MAS461,,Brinnon,
3155,MMTCW1,,Brinnon,
3156,MTWALK,,Brinnon,
3157,MBRNNN,,Brinnon,
3158,MC6677,Tacoma WA US,Browns Point,
3159,MAR622,,Brownstown,
3160,MHRHW,,Brownstown,
3161,MC6262,Hockinson WA US,Brush Prairie,
3162,MTR951,,Brush Prairie,
3163,MEHMW1,,Brush Prairie,
3164,MC9782,,Buckley,
3165,MD2276,Buckley WA US,Buckley,
3166,MSKMW1,,Bucoda,
3167,MBUENA,BUENA WA US,Buena,
3168,MLEGW,,Burbank,
3169,MBURMA,BURBANK - 755 MAPLE STREET WA US WAAQ,Burbank,
3170,MFISHH,FISHHOOK WA US,Burbank,
3171,MUR333,,Burbank,
3172,MD3842,,Burien,
3173,MXPUR,,Burley,
3174,MSAKUM,Sakuma/Skagit WA US,Burlington,
3175,MTAVON,,Burlington,
3176,MFRIW1,,Burlington,
3177,MC7233,Camano Island WA US,Camano Island,
3178,MCMNSL,,Camano Island,
3179,MCMSLB,,Camas,
3180,MD9378,Washougal WA US,Camas,
3181,MCMSHF,,Camas,
3182,MBUSW1,,Carbonado,
3183,MMHSW1,,Carbonado,
3184,MFFXW1,,Carbonado,
3185,MRCRW1,,Carbonado,
3186,MAS234,,Carlsborg,
3187,MTSEIB,,Carlsborg,
3188,MBKKW1,,Carlsborg,
3189,MDRMW1,,Carlsborg,
3190,MAT319,,Carlsborg,
3191,MSQMCR,,Carlsborg,
3192,MMDNW1,,Carlsborg,
3193,MLEFW1,,Carlton,
3194,MRDQW1,,Carlton,
3195,MRDAW1,,Carlton,
3196,MRDHW1,,Carlton,
3197,MRDLW1,,Carlton,
3198,MC7843,Redmond WA US,Carnation,
3199,MC7713,Carson WA US,Carson,
3200,MCRSN1,,Carson,
3201,MTCASH,,Cashmere,
3202,MCSHMR,,Cashmere,
3203,MD7288,Cashmere WA US,Cashmere,
3204,MC6758,Castle Rock WA US,Castle Rock,
3205,MTR950,,Castle Rock,
3206,MODT46,,Cathlamet,
3207,ME1770,Cathlamet WA US,Cathlamet,
3208,MXJNB,,Cathlamet,
3209,MCTHLM,,Cathlamet,
3210,MLQCW1,,Center,
3211,MC7467,Centralia WA US,Centralia,
3212,MD0609,Chehalis WA US,Centralia,
3213,MD3917,Centralia WA US,Centralia,
3214,MCENW1,,Centralia,
3215,MCNTRT,,Centralia,
3216,MC9715,Chelan WA US,Chelan,
3217,MKS10,,Chelan,
3218,MD9139,,Chelan,
3219,MTCHEL,,Chelan Falls,
3220,MTWRW1,,Cheney,
3221,MUR330,,Cheney,
3222,MTRNW1,,Cheney,
3223,MGAXW1,,Chesaw,
3224,MPMFW1,,Chewelah,
3225,MCBBW1,,Chewelah,
3226,MBPMEG,,Chinook,
3227,MCINW1,,Cinebar,
3228,MTILW1,,Cinebar,
3229,MEMTW1,,Clallam Bay,
3230,MTBURN,,Clallam Bay,
3231,MDPCW1,,Clallam Bay,
3232,MSILW,,Clarkston,
3233,MACRW1,,Clarkston,
3234,MTCLAY,,Clayton,
3235,MFWFW1,,Cle Elum,
3236,MTROCK,,Cle Elum,
3237,MTNAW1,,Cle Elum,
3238,MAR652,Clinton WA US,Clinton,
3239,MC2748,Walla Walla WA US,College Place,
3240,MCOLLE,COLLEGE PLACE WA US,College Place,
3241,MBETW1,,College Place,
3242,MWALW1,,College Place,
3243,MLPOW1,,Colville,
3244,MC8106,Colville WA US,Colville,
3245,MHUKW1,,Colville,
3246,MMUKW1,,Conconully,
3247,MSAMW1,,Conconully,
3248,MSALW1,NORTH FORK SALMON CREEK NEAR CON WA US,Conconully,
3249,MRDVW1,,Conconully,
3250,MCDAW1,,Conconully,
3251,MRDZW1,,Conconully,
3252,MRDTW1,,Conconully,
3253,MC2926,Concrete WA US,Concrete,
3254,MFIFW1,,Concrete,
3255,MUBKW1,,Concrete,
3256,MCONNE,Connell Bench/Franklin WA US,Connell,
3257,MHATTO,Hatton/Adams WA US,Connell,
3258,MD9695,,Connell,
3259,MFIRIS,Fir Island/Skagit WA US,Conway,
3260,MHDRVR,,Cook,
3261,MXEVN,,Cook,
3262,MTCOSM,,Cosmopolis,
3263,ME0868,,Cosmopolis,
3264,MBRDEN,,Cosmopolis,
3265,MMRBW1,,Cougar,
3266,MSPMW1,,Cougar,
3267,MSPTW1,,Cougar,
3268,MPPCW1,,Cougar,
3269,MPNKW1,,Cougar,
3270,MSWRW1,Swift Dam WA US PDXWFO,Cougar,
3271,MMITW1,,Cougar,
3272,MSPDW1,,Cougar,
3273,MCUGW1,,Cougar,
3274,MCWLW1,,Cougar,
3275,MDFDW1,,Coulee City,
3276,MGCDW,,Coulee Dam,
3277,MSPCW1,,Coulee Dam,
3278,MTKEYS,,Coupeville,
3279,MWHIDB,Whidbey Island/Island WA US,Coupeville,
3280,MCOWIC,COWICHE WA US,Cowiche,
3281,MHKSW1,,Crystal Mountain,
3282,MLAKW1,,Crystal Mountain,
3283,MFRYW1,,Curlew,
3284,MBPPW1,,Curtis,
3285,MTCFW1,,Cusick,
3286,MTS932,FAIRCHILD 36 RQF WA US,Cusick,
3287,MFRCW1,,Cusick,
3288,MC6025,Bellingham WA US,Custer,
3289,MC3413,The Dalles OR US,Dallesport,
3290,MBPSML,,Dallesport,
3291,MGROQ2,,Danville,
3292,MH0363,Darrington WA,Darrington,
3293,MDRRNG,,Darrington,
3294,MSCPW1,,Darrington,
3295,MDARW1,,Darrington,
3296,MDVNW1,,Davenport,
3297,MTDAW1,,Dayton,
3298,MTJCW1,NORTH FORK TOUCHET RVR ABV JIM C WA US WADOECO,Dayton,
3299,MD4853,,Deer Harbor,
3300,MD6242,,Deer Park,
3301,MELSW1,,Deming,
3302,MMNOW1,,Deming,
3303,MWCSW1,,Deming,
3304,MMRTW1,,Deming,
3305,MBAK42,,Deming,
3306,MKCFW1,,Deming,
3307,MBAK50,,Deming,
3308,MGLAW1,,Deming,
3309,MMTB42,,Deming,
3310,MMTB50,,Deming,
3311,MRPT1,"Robinson Point, WA",Des Moines,
3312,M99S,,Des Moines,
3313,M99SW1,POINT ROBINSON COAST GUARD LIGHT WA US,Des Moines,
3314,MNRMND,,Des Moines,
3315,MSNWW1,,Discovery Bay,
3316,MTOHW1,,Dixie,
3317,MMLKO3,,Dixie,
3318,MWLLO3,,Dixie,
3319,MMWQKK,Kooskooskie WA US PDTWFO,Dixie,
3320,MD5954,Walla Walla WA US,Dixie,
3321,ME1885,,Dixie,
3322,MMLKW1,,Dixie,
3323,MDOTW1,,Doty,
3324,MBPAW1,,Dryden,
3325,MC7211,Duvall WA US,Duvall,
3326,MD0776,Duvall WA US,Duvall,
3327,MTEAST,,Easton,
3328,MSMPW1,,Easton,
3329,MSAWW1,,Easton,
3330,MRKAC,,Easton,
3331,MC9083,Lynnwood WA US,Edmonds,
3332,MAS275,Edmonds WA US,Edmonds,
3333,M46120,,Edmonds,
3334,MT904I,,Edwall,
3335,MNISW1,,Elbe,
3336,MELEW1,,Elbe,
3337,MTS994,ASHFORD WA US,Elbe,
3338,MASHX1,ASHFORD WA US,Elbe,
3339,MASHW1,,Elbe,
3340,MTELBE,,Elbe,
3341,MTCOUL,,Electric City,
3342,MC1456,,Ellensburg,
3343,MAR220,,Ellensburg,
3344,MTRYEG,,Ellensburg,
3345,MTVANT,,Ellensburg,
3346,MTMANW,,Ellensburg,
3347,MELLEN,,Ellensburg,
3348,MNEFW1,,Elmer City,
3349,MHFRNK,,Eltopia,
3350,MMWQIA,,Eltopia,
3351,MMESAS,Mesa SE/Franklin WA US,Eltopia,
3352,MRINGO,Ringold/Franklin WA US,Eltopia,
3353,MD9686,,Eltopia,
3354,MERAW1,,Entiat,
3355,MTWATE,,Entiat,
3356,MTS004,FRWS-27 (RATTLESNK SPRG) WA US,Entiat,
3357,MTT170,OKAWEN PORTABLE 5 WA US,Entiat,
3358,MTT246,,Entiat,
3359,MRDJW1,,Entiat,
3360,MENCW1,,Enumclaw,
3361,MCUMW1,,Enumclaw,
3362,MRXSW1,,Enumclaw,
3363,MGWFW1,,Enumclaw,
3364,MAT226,,Enumclaw,
3365,MGRNW1,,Enumclaw,
3366,MBUCW1,,Enumclaw,
3367,MENUW1,,Enumclaw,
3368,MD5834,Enumclaw WA US,Enumclaw,
3369,MA1381,,Enumclaw,
3370,MA1169,Enumclaw Mud Mt (SO) WA WADEQ,Enumclaw,
3371,MEPHRA,Ephrata/Grant WA US,Ephrata,
3372,MD8715,Colville WA US,Evans,
3373,MXSTM,,Everett,
3374,MYG3E1,Everett WA US,Everett,
3375,MD7125,Everett WA US,Everett,
3376,MT5526,,Everett,
3377,MT5SR2,,Everett,
3378,MSLRW1,,Everett,
3379,MLKSCV,,Everett,
3380,MEVRMT,,Everett,
3381,MLAWRE,Lawrence/Whatcom WA US,Everson,
3382,MNRKW1,,Everson,
3383,MD3243,,Everson,
3384,MAR746,Medical Lake WA US,Fairchild Air Force Base,
3385,MD3558,Medical Lake WA US,Fairchild Air Force Base,
3386,MFAIRF,Fairfield/Spokane WA US,Fairfield,
3387,ME6809,,Fairfield,
3388,MD0882,Snoqualmie WA US,Fall City,
3389,MAW250,,Ferndale,
3390,MD6506,,Ferndale,
3391,ME1976,,Ferndale,
3392,MFRNDL,,Ferndale,
3393,ME8789,,Ferndale,
3394,MC5915,Forks WA US,Forks,
3395,MDESW1,,Forks,
3396,MFKSWA,,Forks,
3397,MTS992,FORKS WA US,Forks,
3398,MFRKX1,FORKS WA US,Forks,
3399,MFRKW1,,Forks,
3400,MTMEDI,,Four Lakes,
3401,MC8865,Fox Island WA US,Fox Island,
3402,MD9051,,Freeland,
3403,ME4322,,Freeland,
3404,MFRDW1,,Friday Harbor,
3405,MTS933,SPOKANE BLM 1 WA US,Fruitland,
3406,MCGFW1,,Gardiner,
3407,MPBAD7,,Gardiner,
3408,ME7584,,Garfield,
3409,MQINCY,,George,
3410,MTSILI,,George,
3411,MFRENC,Frenchman Hills/Grant WA US,George,
3412,ME5566,,Gig Harbor,
3413,MKOSW1,,Glenoma,
3414,MMSH33,,Glenoma,
3415,MMSH32,,Glenoma,
3416,MSGNW1,,Glenwood,
3417,MTPFW1,,Glenwood,
3418,MGRFW1,,Glenwood,
3419,MAPSW1,,Gold Bar,
3420,MGOLW,,Goldendale,
3421,MTSATU,,Goldendale,
3422,MSSPW1,,Goldendale,
3423,MIRKW1,,Goldendale,
3424,MSPSW1,,Goldendale,
3425,MC6700,Graham WA US,Graham,
3426,MC9328,Graham WA US,Graham,
3427,MD4913,Graham WA US,Graham,
3428,MGCOUL,,Grand Coulee,
3429,MMWQGV,,Grandview,
3430,MMABTO,Mabton/Yakima WA US,Grandview,
3431,MC1918,,Grandview,
3432,MVERW1,,Granite Falls,
3433,MSLKW1,,Granite Falls,
3434,MAT900,Olympia WA US,Grapeview,
3435,MV2OG4,,Grayland,
3436,MTKMMO,,Grays River,
3437,MGRRW1,,Grays River,
3438,MWRB9690,,Greenbank,
3439,MAR183,Hansville WA US,Hansville,
3440,MCPNOP,Point No Point WA US USCG PUGET,Hansville,
3441,M97S,Point No Point WA US SEWWFO,Hansville,
3442,M46125,,Hansville,
3443,MWAPAT,WAPATO WA US,Harrah,
3444,MA1154,Harrah-Yakama Tribe WA WADEQ,Harrah,
3445,MLBRW,,Hay,
3446,MDEAW1,DEADMAN CREEK NEAR MOUTH NEAR DO WA US WADOECO,Hay,
3447,MC5053,Heisson WA US,Heisson,
3448,MC7126,Issaquah WA US,Hobart,
3449,MCSHW1,,Hoodsport,
3450,M46124,,Hoodsport,
3451,MUR332,,Hooper,
3452,ME4908,,Hooper,
3453,MAP172,Aberdeen WA US,Hoquiam,
3454,MD7098,,Hoquiam,
3455,MF05DX,,Husum,
3456,MCFG7282,,Ilwaco,
3457,MK82S,Cape Disappointment WA US PDXWFO,Ilwaco,
3458,MILLWA,,Ilwaco,
3459,M82SW1,,Ilwaco,
3460,MGMFW1,,Inchelium,
3461,MGLDW1,,Inchelium,
3462,MTINDX,,Index,
3463,MTSOW1,,Ione,
3464,MDMFW1,,Ione,
3465,MBGMW1,,Ione,
3466,MD0151,,Ione,
3467,MC8463,Issaquah WA US,Issaquah,
3468,MC9812,Sammamish WA US,Issaquah,
3469,MC9161,,Issaquah,
3470,MISSGR,,Issaquah,
3471,MBLLVS,,Issaquah,
3472,MTSUNS,,Issaquah,
3473,MD4275,Sammamish WA US,Issaquah,
3474,MLKWDW,,Joint Base Lewis_mcchord,
3475,MTOFW1,,Joyce,
3476,MHSTW1,,Joyce,
3477,MD5122,,Joyce,
3478,METNW1,,Joyce,
3479,MWTNW1,,Joyce,
3480,MUR331,,Kahlotus,
3481,MUR378,,Kahlotus,
3482,MD0263,Kalama WA US,Kalama,
3483,MBLDW1,,Kalama,
3484,MTS319,,Keller,
3485,MKELLE,,Keller,
3486,MCOWW1,,Kelso,
3487,MAS741,,Kennewick,
3488,MAR753,Kennewick WA US,Kennewick,
3489,MHVSTA,,Kennewick,
3490,MTHORS,,Kennewick,
3491,MBADGE,BADGER CANYON WA US,Kennewick,
3492,MCARLS,CARLSON WA US,Kennewick,
3493,MFINLE,FINLEY WA US,Kennewick,
3494,MGRAML,GRAMLING WA US,Kennewick,
3495,MSTAT4,STATION 4 WA US,Kennewick,
3496,MCOFFI,Coffin/Benton WA US,Kennewick,
3497,MAT799,,Kennewick,
3498,MBPKEN,Kennewick WA US BPANET,Kennewick,
3499,MAS712,Kent WA US,Kent,
3500,MC6688,Maple Valley WA US,Kent,
3501,MKNTJC,,Kent,
3502,MBSCW1,Meridian Heights WA US SEWWFO,Kent,
3503,ME0937,,Kent,
3504,MKTLW1,,Kettle Falls,
3505,MKFLW,,Kettle Falls,
3506,M46113,,Keyport,
3507,MTKING,,Kingston,
3508,MD6224,Kingston WA US,Kingston,
3509,MC7743,Kirkland WA US,Kirkland,
3510,MAP469,Bothell WA US,Kirkland,
3511,MMWQAS,,Kittitas,
3512,MD9732,,Kittitas,
3513,MUMTW1,,Kittitas,
3514,MTPARA,,La Center,
3515,MPBFW1,,La Conner,
3516,MC9310,Oak Harbor WA US,La Conner,
3517,MLAPW1,,La Push,
3518,MKTDQ,,La Push,
3519,MWTW9259,,La Push,
3520,MNWSOKEX,,La Push,
3521,MWTDM005,,La Push,
3522,M46119,,La Push,
3523,MD6232,,Lacrosse,
3524,MD6703,Granite Falls WA US,Lake Stevens,
3525,MPLRW1,,Lake Stevens,
3526,MC1824,Langley WA US,Langley,
3527,MD9208,Clinton WA US,Langley,
3528,MOMFW1,,Laurier,
3529,MTLAUR,,Laurier,
3530,MTWINT,,Leavenworth,
3531,MDIR60,,Leavenworth,
3532,MLAK19,,Leavenworth,
3533,MTUM43,Tumwater Mt. Leavenworth WA US NWAVAL,Leavenworth,
3534,MVPFW1,,Leavenworth,
3535,MWRWW1,WENATCHEE RVR BLO LAKE WENATCHEE WA US WADOECO,Leavenworth,
3536,MNCRW1,,Leavenworth,
3537,MWHIW1,,Leavenworth,
3538,MCHUW1,,Leavenworth,
3539,MLVNWR,,Leavenworth,
3540,MTUM42,,Leavenworth,
3541,ME8522,,Leavenworth,
3542,MICEW1,,Leavenworth,
3543,MRDMW1,,Leavenworth,
3544,MFRAW1,,Lebam,
3545,MD4244,Liberty Lake WA US,Liberty Lake,
3546,MJEFW1,,Lilliwaup,
3547,MSKOW1,,Lilliwaup,
3548,MBKHW1,,Lilliwaup,
3549,MD03DX,,Lilliwaup,
3550,MSBMW,,Lincoln,
3551,MLIDW,,Lind,
3552,MLDDW1,,Lind,
3553,MLINDA,Lind/Adams WA US,Lind,
3554,MDYLWA,DRY LIND (P020) WA PSD,Lind,
3555,ME4030,,Lind,
3556,MWSULO,WSU Long Beach/Pacific WA US,Long Beach,
3557,MC8175,Olympia WA US,Longbranch,
3558,MD04DX,D04D Lakebay WA US USARRAY,Longbranch,
3559,MSKTW1,,Longmire,
3560,MAT312,Longmire WA US,Longmire,
3561,MRLGW1,,Longmire,
3562,MC3440,Longview WA US,Longview,
3563,MC7123,Longview WA US,Longview,
3564,MD0066,Longview WA US,Longview,
3565,MACLW1,,Longview,
3566,MGCLW1,,Longview,
3567,MANEW1,,Loomis,
3568,MLOOMV,Loomis Valley/Okanogan WA US,Loomis,
3569,MTCCW1,TOATS COULEE CREEK NEAR LOOMIS 4 WA US,Loomis,
3570,MC6225,,Lopez Island,
3571,ME7768,,Lopez Island,
3572,MC8910,Ferndale WA US,Lummi Island,
3573,MCLUMM,Village Point on Lummi Island WA US USCG PUGET,Lummi Island,
3574,MA04DX,,Lummi Island,
3575,M46118,,Lummi Island,
3576,MUP048,,Lyle,
3577,MXDGS,,Lyle,
3578,MXROW,,Lyle,
3579,MD9627,,Lyle,
3580,MLYNDE,Lynden/Whatcom WA US,Lynden,
3581,MTENMI,Ten Mile/Whatcom WA US,Lynden,
3582,MD2468,,Lynden,
3583,MD3625,,Lynden,
3584,MTPOLE,,Lynden,
3585,MTBAGR,,Lynden,
3586,MC0138,Brier WA US,Lynnwood,
3587,MTLYNN,,Lynnwood,
3588,MTRGW1,,Malaga,
3589,MEWENA,East Wenatchee/Douglas WA US,Malaga,
3590,MMALAG,Malaga/Chelan WA US,Malaga,
3591,MRDWW1,,Malo,
3592,MMIPW1,,Malone,
3593,MMALOT,Malott/Okanogan WA US,Malott,
3594,MTLOUP,,Malott,
3595,MRDBW1,,Malott,
3596,MRDEW1,,Malott,
3597,MRDKW1,,Malott,
3598,MTMANS,,Mansfield,
3599,MMANSF,,Mansfield,
3600,MTR757,CHELAN PORTABLE WA US,Manson,
3601,MC5395,Manson WA US,Manson,
3602,MMANW1,MANSON 2NE AGRIMET WA US USBR,Manson,
3603,MTS983,CHELAN PORTABLE WA US,Manson,
3604,MCPRW1,,Manson,
3605,MTT221,CHELAN PORTABLE 2 WA US,Manson,
3606,MAU823,Manson WA US,Manson,
3607,ME5811,,Manson,
3608,MSMFW1,,Maple Falls,
3609,MNNFW1,,Maple Falls,
3610,MC7275,Maple Valley WA US,Maple Valley,
3611,MH0596,Maple Valley WA,Maple Valley,
3612,MRCCW1,,Maple Valley,
3613,MMBMW1,,Marblemount,
3614,MBVPW1,,Marblemount,
3615,MTHBW1,,Marblemount,
3616,MMMCW1,,Marblemount,
3617,MEPSW1,,Marblemount,
3618,MNOIW1,NOISY GLACIER WA US SNOTEL,Marblemount,
3619,MMARW1,,Marblemount,
3620,MD7390,Diablo WA US,Marblemount,
3621,MXMPL,,Marrowstone Island,
3622,MSPN1,"Spokane, WA",Marshall,
3623,MAS386,Marysville WA US,Marysville,
3624,MMRVJH,,Marysville,
3625,MD6241,,Marysville,
3626,MD7823,,Marysville,
3627,MHWRW1,,Matlock,
3628,MWFSW1,,Matlock,
3629,MMFDW1,,Matlock,
3630,MC6478,Desert Aire WA US,Mattawa,
3631,MSDMW1,,Mattawa,
3632,MH200W,Hanford 200 West Area WA US HMMN,Mattawa,
3633,MHBVLY,,Mattawa,
3634,MHPFP,,Mattawa,
3635,MHRSPG,,Mattawa,
3636,MHVERN,,Mattawa,
3637,MHYAKB,,Mattawa,
3638,MTR241,,Mattawa,
3639,MWAHLU,Wahluke Slope/Grant WA US,Mattawa,
3640,MMATTA,MATTAWA WA US,Mattawa,
3641,MDESER,Desert Aire/Grant WA US,Mattawa,
3642,ME3363,,Mattawa,
3643,MMOFW1,83 MONUMENT WA US,Mazama,
3644,MFBFW1,,Mazama,
3645,MMAZ22,,Mazama,
3646,MAU196,Winthrop WA US,Mazama,
3647,MOPWW1,,Mazama,
3648,ME4530,,Mazama,
3649,MD4490,,Medina,
3650,MMDNWS,,Medina,
3651,ME7765,,Medina,
3652,MMNLVS,,Menlo,
3653,MMWQBS,Basin City 5SW WA US PDTWFO,Mesa,
3654,MHEDNA,,Mesa,
3655,MHRING,,Mesa,
3656,MHWPPS,,Mesa,
3657,MHWYEB,,Mesa,
3658,MBASIN,BASIN CITY WA US,Mesa,
3659,MCRCW1,,Metaline,
3660,MSLMQ2,,Metaline Falls,
3661,MCMFW1,,Methow,
3662,MDIFW1,,Methow,
3663,MD6859,Chelan WA US,Methow,
3664,MRDNW1,,Methow,
3665,MRDPW1,,Methow,
3666,MRDDW1,,Methow,
3667,MRDFW1,,Methow,
3668,ME8616,,Milton,
3669,MM1722,,Milton,
3670,ME8913,,Milton,
3671,MC9619,Mineral WA US,Mineral,
3672,MD3865,Mineral WA US,Mineral,
3673,MTBLEW,,Monitor,
3674,MMONIT,Monitor WA US WAAQ,Monitor,
3675,MTS005,FRWS-28 (BURCH MTN) WA US,Monitor,
3676,MNCASH,N Cashmere/Chelan WA US,Monitor,
3677,MBLT41,,Monitor,
3678,MNOCW1,,Monitor,
3679,MNOOW1,,Monitor,
3680,MC8060,,Monroe,
3681,MMRFW1,,Monroe,
3682,MTMNRO,,Monroe,
3683,MTDODS,,Moses Lake,
3684,MMAEAG,Mae/Grant WA US,Moses Lake,
3685,MWEELE,Wheeler/Grant WA US,Moses Lake,
3686,MAU075,Moses Lake WA US,Moses Lake,
3687,MTBEAR,Bear Creek Bridge WA US WA DOT,Mossyrock,
3688,MMOSSY,,Mossyrock,
3689,MWSUMT,WSU MT VERNON WA US,Mount Vernon,
3690,MLYN21,,Mountlake Terrace,
3691,MMOXEE,MOXEE WA US,Moxee,
3692,MEMOXE,Moxee East/Yakima WA US,Moxee,
3693,ME7293,,Moxee,
3694,MTMUKI,,Mukilteo,
3695,MCMUKI,Mukilteo WA US USCG PUGET,Mukilteo,
3696,MBMPW1,,Naches,
3697,MCOPW1,,Naches,
3698,MGRLW1,,Naches,
3699,MMRSW1,,Naches,
3700,MRBUM,,Naches,
3701,MRCSPW,,Naches,
3702,MRRIM,,Naches,
3703,MCHP56,Chinook Pass WA US NWAVAL,Naches,
3704,MCHP62,,Naches,
3705,MCMT69,,Naches,
3706,MDEPW1,DEEP CREEK BLO COPPER CREEK NEAR WA US,Naches,
3707,MCHP55,,Naches,
3708,MTT171,,Naches,
3709,MGRN62,,Naches,
3710,MAMRW1,,Naches,
3711,MC6208,Long Beach WA US,Nahcotta,
3712,MCLSW1,,Napavine,
3713,MWNLCK,,Napavine,
3714,MBPNAS,,Naselle,
3715,M46087,,Neah Bay,
3716,MTTIW1,,Neah Bay,
3717,MC9108,Lake Ozette WA US,Neah Bay,
3718,MWADZ,,Neah Bay,
3719,MNWS0051,,Neah Bay,
3720,MCFLAT,Cape Flattery WA US USCG PUGET,Neah Bay,
3721,MA1118,Cheeka Peak WA WADEQ,Neah Bay,
3722,MQTCW1,,Neilton,
3723,MAMANP,,Neilton,
3724,MTNINE,,Nine Mile Falls,
3725,ME1164,,Nine Mile Falls,
3726,MNOOKS,Nooksack/Whatcom WA US,Nooksack,
