"","id","neighborhood","city","type","Elevation","Latitude","Longitude"
"3000","KWAYAKIM1","3 Miles West of Wiley City","Yakima","Davis Vantage Vue (Wireless)","1529 ft",46.53684998,-120.71370697
"3001","KWAYAKIM10","Vicinity Pecks Canyon Rd","Yakima","Lacrosse Technologies 2316","1410 ft",46.6139183,-120.57957458
"3002","KWAYAKIM21","CM Holtzinger Fruit Co. LLC","YAKIMA","","1089 ft",46.6206398,-120.52167511
"3003","KWAYAKIM25","CWOP-EW4092","Yakima","Davis Vantage Vue (Wireless)","1106 ft",46.581604,-120.56071472
"3004","KWAYAKIM26","West Valley - Marble","Yakima","Davis Vantage Pro2 (Wireless)","1604 ft",46.61117172,-120.67648315
"3005","KWAYAKIM29","Yakima-4th Ave","Yakima","","1066 ft",46.59495163,-120.51228333
"3006","KWAYAKIM31","Pecks Canyon","Yakima","Davis Vantage Pro2 Plus (Wireless)","1381 ft",46.61805344,-120.57788849
"3007","KWAYAKIM36","West Valley - Summitview","Yakima","AcuRite Pro Weather Center","1427 ft",46.59184647,-120.67176819
"3008","KWAYAKIM37","Pamona","Yakima","Davis Vantage Pro2 (Wireless)","1247 ft",46.70382309,-120.47602844
"3009","KWAYAKIM38","West Valley","Yakima","Ambient Weather WS-1001-WiFi (Wireless)","1293 ft",46.608284,-120.56974792
"3010","KWAYAKIM40","West Valley","Yakima","Davis Vantage Pro2 (Cabled)","1198 ft",46.59062576,-120.59992981
"3011","KWAYAKIM43","Sagebrush Heights","Yakima","Oregon Scientific Professional Weather Center",NA,NA,NA
"3012","KWAYAKIM46","N. Naches Heights. 75ft AGL","Yakima","AcuRite Pro Weather Center","1926 ft",46.68312836,-120.6865921
"3013","KWAYAKIM47","Quail Run","Yakima","Bloomsky","1247 ft",46.60351181,-120.41812897
"3014","KWAYAKIM57","Oliver Estates","Yakima","AcuRite Pro Weather Center","1211 ft",46.59740067,-120.4120636
"3015","KWAYAKIM58","Sagebrush Heights","Yakima","AcuRite Pro Weather Center","1847 ft",46.53748703,-120.76159668
"3016","KWAYAKIM59","Yakima","Yakima","Netatmo","0 ft",46.60366821,-120.61967468
"3017","KWAYAKIM63","Selah Creek Drive","Yakima","AcuRite Pro Weather Center","1440 ft",46.70795822,-120.45757294
"3018","KWAYAKIM66","Fisk Rd","Yakima","AcuRite Pro Weather Center","1696 ft",46.57295227,-120.72989655
"3019","KWAYAKIM67","Pine Hollow Point","Yakima","AcuRite Pro Weather Center","1611 ft",46.54483032,-120.73049164
"3020","KWAYAKIM69","Terrace Heights","Yakima","AcuRite Pro Weather Center","1100 ft",46.59472275,-120.43431854
"3021","KWAYAKIM9","Englewood Scenic Homesites","Yakima","Davis Vantage Pro 2","1349 ft",46.60930634,-120.57524872
"3022","KWAYARRO2","","Yarrow Point","Davis Vantage VUE","135 ft",47.64321899,-122.21392059
"3023","KWAYELM16","Yelm-Northern Pacific (SOS)","Yelm","","334 ft",46.95249939,-122.59519958
"3024","KWAYELM18","Blackacre Farm","Yelm","AcuRite Pro Weather Center","499 ft",46.88799286,-122.55451965
"3025","KWAYELM19","123rd Avenue Southeast","Yelm","Netatmo","410 ft",46.9114151,-122.62017822
"3026","KWAYELM20","Harold Court","Yelm","Ambient Weather WS-1001-WiFi (Wireless)","341 ft",46.94227982,-122.58880615
"3027","KWAYELM21","Tahoma Meadow","Yelm","Ambient Weather WS-1400-IP (Wireless)","351 ft",46.94505692,-122.62309265
"3028","KWAYELM22","Fennel Road Southeast","Yelm","Netatmo","639 ft",46.8237915,-122.51778412
"3029","KWAYELM24","Driftwood Valley","Yelm","AcuRite Pro Weather Center","472 ft",46.82674789,-122.53089142
"3030","KWAYELM27","Yelm Flying B Airfield","Yelm","Davis Vantage Pro2 (Cabled)","452 ft",46.87513733,-122.60009766
"3031","KWAYELM28","Vail Road Southeast","Yelm","Netatmo","436 ft",46.90008163,-122.57932281
"3032","KWAYELM32","Clark Road","Yelm","other","374 ft",46.93267441,-122.60071564
"3033","KWAYELM6","Clearwood","Yelm","Davis Vantage Vue (Wireless)","580 ft",46.8233223,-122.48056793
"3034","KWAZILLA5","Zillah","Zillah","Netatmo","0 ft",46.40192032,-120.24885559
"3035","M12518","","Pacific Beach","",NA,NA,NA
"3036","M21ACR","21 Acres/King WA US","Bothell","",NA,NA,NA
"3037","M46041","","Taholah","",NA,NA,NA
"3038","M46087","","Neah Bay","","0 ft",48.5,-124.7
"3039","M46109","","Port Angeles","",NA,NA,NA
"3040","M46110","","Sequim","",NA,NA,NA
"3041","M46111","","Nordland","",NA,NA,NA
"3042","M46112","","Nordland","",NA,NA,NA
"3043","M46113","","Keyport","",NA,NA,NA
"3044","M46118","","Lummi Island","",NA,NA,NA
"3045","M46119","","La Push","",NA,NA,NA
"3046","M46120","","Edmonds","","0 ft",47.8,-122.4
"3047","M46122","","Quilcene","",NA,NA,NA
"3048","M46123","","Tahuya","",NA,NA,NA
"3049","M46124","","Hoodsport","",NA,NA,NA
"3050","M46125","","Hansville","",NA,NA,NA
"3051","M46211","","Westport","",NA,NA,NA
"3052","M53S","Point Wilson WA US SEWWFO","Port Townsend","",NA,NA,NA
"3053","M82SW1","","Ilwaco","",NA,NA,NA
"3054","M91S","Alki Point WA US SEWWFO","Seattle","",NA,NA,NA
"3055","M97S","Point No Point WA US SEWWFO","Hansville","",NA,NA,NA
"3056","M99S","","Des Moines","",NA,NA,NA
"3057","M99SW1","POINT ROBINSON COAST GUARD LIGHT WA US","Des Moines","",NA,NA,NA
"3058","MA04DX","","Lummi Island","",NA,NA,NA
"3059","MA1118","Cheeka Peak WA WADEQ","Neah Bay","",NA,NA,NA
"3060","MA1141","","Wenatchee","",NA,NA,NA
"3061","MA1154","Harrah-Yakama Tribe WA WADEQ","Harrah","",NA,NA,NA
"3062","MA1169","Enumclaw Mud Mt (SO) WA WADEQ","Enumclaw","",NA,NA,NA
"3063","MA1381","","Enumclaw","",NA,NA,NA
"3064","MA1644","","Seattle","",NA,NA,NA
"3065","MA2143","","Tacoma","",NA,NA,NA
"3066","MABEDN","","Aberdeen","",NA,NA,NA
"3067","MABNW1","","Ryderwood","",NA,NA,NA
"3068","MACAW1","","Asotin","",NA,NA,NA
"3069","MACLW1","","Longview","",NA,NA,NA
"3070","MACRW1","","Clarkston","",NA,NA,NA
"3071","MADFW1","","Pomeroy","",NA,NA,NA
"3072","MAFSW1","","Paradise Inn","","5126 ft",46.78,-121.75
"3073","MAGCW1","","Asotin","",NA,NA,NA
"3074","MAHTAN","AHTANUM WA US","Yakima","",NA,NA,NA
"3075","MAJGW1","","Auburn","",NA,NA,NA
"3076","MALMW1","ALMOTA CREEK AT MOUTH NEAR PULLM WA US WADOECO","Albion","",NA,NA,NA
"3077","MALP31","","Snoqualmie Pass","",NA,NA,NA
"3078","MALP44","","Snoqualmie Pass","",NA,NA,NA
"3079","MALP55","","Snoqualmie Pass","",NA,NA,NA
"3080","MAMANP","","Neilton","",NA,NA,NA
"3081","MAMRW1","","Naches","","3853 ft",46.9778,-121.168
"3082","MAN628","Seattle-Queen Anne Hill (US) WA WADEQ","Seattle","",NA,NA,NA
"3083","MAN629","Seattle-Olive St WA WADEQ","Seattle","",NA,NA,NA
"3084","MAN630","Seattle-Duwamish WA WADEQ","Seattle","",NA,NA,NA
"3085","MAN734","Oakville-Chehalis Tribe GA WADEQ","Oakville","",NA,NA,NA
"3086","MANATO","Anatone/Asotin WA US","Anatone","",NA,NA,NA
"3087","MANCTS","","Anacortes","",NA,NA,NA
"3088","MANEW1","","Loomis","","5182 ft",48.7431,-119.622
"3089","MAP036","Bremerton WA US","Bremerton","",NA,NA,NA
"3090","MAP171","Yakima WA US","Yakima","",NA,NA,NA
"3091","MAP172","Aberdeen WA US","Hoquiam","",NA,NA,NA
"3092","MAP268","Sammamish WA US","Redmond","",NA,NA,NA
"3093","MAP469","Bothell WA US","Kirkland","",NA,NA,NA
"3094","MAP959","","Appleton","",NA,NA,NA
"3095","MAPSW1","","Gold Bar","",NA,NA,NA
"3096","MAR183","Hansville WA US","Hansville","",NA,NA,NA
"3097","MAR220","","Ellensburg","",NA,NA,NA
"3098","MAR282","Delta BC CA","Point Roberts","",NA,NA,NA
"3099","MAR622","","Brownstown","","849 ft",46.36,-120.596
"3100","MAR652","Clinton WA US","Clinton","",NA,NA,NA
"3101","MAR746","Medical Lake WA US","Fairchild Air Force Base","",NA,NA,NA
"3102","MAR753","Kennewick WA US","Kennewick","",NA,NA,NA
"3103","MARAW1","","Almira","",NA,NA,NA
"3104","MARDW1","","Ardenvoir","",NA,NA,NA
"3105","MARLNH","","Silvana","",NA,NA,NA
"3106","MARLW1","","Silvana","",NA,NA,NA
"3107","MAS189","","Rice","",NA,NA,NA
"3108","MAS234","","Carlsborg","",NA,NA,NA
"3109","MAS275","Edmonds WA US","Edmonds","",NA,NA,NA
"3110","MAS349","Auburn WA US","Pacific","",NA,NA,NA
"3111","MAS386","Marysville WA US","Marysville","",NA,NA,NA
"3112","MAS437","","Seattle","",NA,NA,NA
"3113","MAS461","","Brinnon","",NA,NA,NA
"3114","MAS474","Redmond WA US","Redmond","",NA,NA,NA
"3115","MAS558","Silverdale WA US","Bremerton","",NA,NA,NA
"3116","MAS611","Issaquah WA US","Preston","",NA,NA,NA
"3117","MAS712","Kent WA US","Kent","",NA,NA,NA
"3118","MAS741","","Kennewick","",NA,NA,NA
"3119","MAS744","Seattle WA US","Seattle","",NA,NA,NA
"3120","MAS753","","Sequim","",NA,NA,NA
"3121","MAS800","Sequim Bay WA US","Sequim","",NA,NA,NA
"3122","MAS806","White Swan WA US","White Swan","",NA,NA,NA
"3123","MASHW1","","Elbe","",NA,NA,NA
"3124","MASHX1","ASHFORD WA US","Elbe","",NA,NA,NA
"3125","MASTRH","","Rosburg","",NA,NA,NA
"3126","MAT135","Tacoma WA US","Tacoma","",NA,NA,NA
"3127","MAT226","","Enumclaw","",NA,NA,NA
"3128","MAT312","Longmire WA US","Longmire","",NA,NA,NA
"3129","MAT319","","Carlsborg","",NA,NA,NA
"3130","MAT345","","Seattle","",NA,NA,NA
"3131","MAT438","Black Diamond WA US","Black Diamond","",NA,NA,NA
"3132","MAT622","Pullman WA US","Pullman","",NA,NA,NA
"3133","MAT696","","Vancouver","","229 ft",45.645,-122.531
"3134","MAT732","Lake Cavanaugh WA US","Arlington","",NA,NA,NA
"3135","MAT799","","Kennewick","","328 ft",46.217,-119.234
"3136","MAT847","Sumner WA US","Puyallup","",NA,NA,NA
"3137","MAT900","Olympia WA US","Grapeview","",NA,NA,NA
"3138","MAT972","Bellingham WA US","Bellingham","",NA,NA,NA
"3139","MAT979","Port Ludlow WA US","Port Ludlow","",NA,NA,NA
"3140","MAU074","","Seattle","",NA,NA,NA
"3141","MAU075","Moses Lake WA US","Moses Lake","",NA,NA,NA
"3142","MAU196","Winthrop WA US","Mazama","",NA,NA,NA
"3143","MAU289","Auburn WA US","Auburn","",NA,NA,NA
"3144","MAU310","","Vancouver","",NA,NA,NA
"3145","MAU342","Birch Bay WA US","Blaine","",NA,NA,NA
"3146","MAU377","","Pullman","",NA,NA,NA
"3147","MAU517","","Snohomish","",NA,NA,NA
"3148","MAU823","Manson WA US","Manson","",NA,NA,NA
"3149","MAU857","","Tacoma","",NA,NA,NA
"3150","MAUBW1","","Auburn","",NA,NA,NA
"3151","MAV014","","Spokane","",NA,NA,NA
"3152","MAV031","","Seatac","",NA,NA,NA
"3153","MAV255","","Port Townsend","",NA,NA,NA
"3154","MAW249","","Thorp","",NA,NA,NA
"3155","MAW250","","Ferndale","",NA,NA,NA
"3156","MB05DX","","Arlington","",NA,NA,NA
"3157","MBADGE","BADGER CANYON WA US","Kennewick","",NA,NA,NA
"3158","MBAK42","","Deming","",NA,NA,NA
"3159","MBAK50","","Deming","",NA,NA,NA
"3160","MBASIN","BASIN CITY WA US","Mesa","",NA,NA,NA
"3161","MBCCW1","Bellevue Community College WA US WAAQ","Bellevue","",NA,NA,NA
"3162","MBCRW1","","Tonasket","",NA,NA,NA
"3163","MBENTO","BENTON CITY WA US","Benton City","",NA,NA,NA
"3164","MBENTW","Benton City West/Benton WA US","Benton City","",NA,NA,NA
"3165","MBER27","","Skykomish","",NA,NA,NA
"3166","MBETW1","","College Place","",NA,NA,NA
"3167","MBGMW1","","Ione","",NA,NA,NA
"3168","MBKBW1","","Amanda Park","",NA,NA,NA
"3169","MBKHW1","","Lilliwaup","","4867 ft",47.7086,-123.457
"3170","MBKKW1","","Carlsborg","",NA,NA,NA
"3171","MBKRW1","","Trout Lake","","2686 ft",46.0567,-121.539
"3172","MBLDW1","","Kalama","",NA,NA,NA
"3173","MBLGYE","BELLINGHAM YEW STREET WA US WAAQ","Bellingham","",NA,NA,NA
"3174","MBLJSS","","Underwood","",NA,NA,NA
"3175","MBLKQ2","","Twisp","",NA,NA,NA
"3176","MBLLMD","","Bellingham","",NA,NA,NA
"3177","MBLLNS","","Bellingham","",NA,NA,NA
"3178","MBLLVB","","Bellevue","",NA,NA,NA
"3179","MBLLVS","","Issaquah","",NA,NA,NA
"3180","MBLT41","","Monitor","","4096 ft",47.3348,-120.577
"3181","MBMFW1","","Republic","",NA,NA,NA
"3182","MBMPW1","","Naches","",NA,NA,NA
"3183","MBNBMD","","Seattle","",NA,NA,NA
"3184","MBNDW","","North Bonneville","",NA,NA,NA
"3185","MBOLW1","","Waitsburg","","1157 ft",46.2744,-118.221
"3186","MBPAUG","","Underwood","",NA,NA,NA
"3187","MBPAW1","","Dryden","","4237 ft",47.35,-120.68
"3188","MBPBUT","","Touchet","","1787 ft",45.9501,-118.683
"3189","MBPHOR","","Plymouth","","488 ft",45.9338,-119.634
"3190","MBPKEN","Kennewick WA US BPANET","Kennewick","",NA,NA,NA
"3191","MBPMEG","","Chinook","",NA,NA,NA
"3192","MBPNAS","","Naselle","","2007 ft",46.4218,-123.797
"3193","MBPPW1","","Curtis","",NA,NA,NA
"3194","MBPSML","","Dallesport","",NA,NA,NA
"3195","MBPSUN","","Outlook","","3093 ft",46.4857,-119.993
"3196","MBRAYS","Brays Landing/Douglas WA US","Orondo","",NA,NA,NA
"3197","MBRDEN","","Cosmopolis","",NA,NA,NA
"3198","MBREWS","BREWSTER WA US","Brewster","",NA,NA,NA
"3199","MBRKW1","","Raymond","",NA,NA,NA
"3200","MBRN27","","Skykomish","","2699 ft",47.775,-120.966
"3201","MBRNNN","","Brinnon","",NA,NA,NA
"3202","MBSCW1","Meridian Heights WA US SEWWFO","Kent","",NA,NA,NA
"3203","MBSMRT","","Bremerton","",NA,NA,NA
"3204","MBTHLB","","Bothell","",NA,NA,NA
"3205","MBTHLL","","Bothell","",NA,NA,NA
"3206","MBUCW1","","Enumclaw","",NA,NA,NA
"3207","MBUENA","BUENA WA US","Buena","",NA,NA,NA
"3208","MBURMA","BURBANK - 755 MAPLE STREET WA US WAAQ","Burbank","",NA,NA,NA
"3209","MBUSW1","","Carbonado","",NA,NA,NA
"3210","MBVPW1","","Marblemount","",NA,NA,NA
"3211","MC0138","Brier WA US","Lynnwood","",NA,NA,NA
"3212","MC0672","Bonney Lake WA US","Bonney Lake","",NA,NA,NA
"3213","MC06DX","","Skykomish","",NA,NA,NA
"3214","MC1112","","Puyallup","",NA,NA,NA
"3215","MC1138","","Otis Orchards","",NA,NA,NA
"3216","MC1265","Lakewood WA US","Tacoma","",NA,NA,NA
"3217","MC1456","","Ellensburg","",NA,NA,NA
"3218","MC1824","Langley WA US","Langley","",NA,NA,NA
"3219","MC1918","","Grandview","",NA,NA,NA
"3220","MC2045","Redmond WA US","Redmond","",NA,NA,NA
"3221","MC2512","Bremerton WA US","Bremerton","",NA,NA,NA
"3222","MC2568","Union WA US","Union","",NA,NA,NA
"3223","MC2614","Redmond WA US","Redmond","",NA,NA,NA
"3224","MC2748","Walla Walla WA US","College Place","",NA,NA,NA
"3225","MC2926","Concrete WA US","Concrete","",NA,NA,NA
"3226","MC2973","","Olympia","",NA,NA,NA
"3227","MC3132","Sammamish WA US","Redmond","",NA,NA,NA
"3228","MC3171","Omak WA US","Omak","",NA,NA,NA
"3229","MC3409","Puyallup WA US","Puyallup","",NA,NA,NA
"3230","MC3413","The Dalles OR US","Dallesport","",NA,NA,NA
"3231","MC3440","Longview WA US","Longview","",NA,NA,NA
"3232","MC3507","Grayland WA US","Westport","",NA,NA,NA
"3233","MC3640","West Richland WA US","West Richland","",NA,NA,NA
"3234","MC3683","Seattle WA US","Seattle","",NA,NA,NA
"3235","MC4342","Ravenna WA US","Seattle","",NA,NA,NA
"3236","MC4411","Tacoma WA US","Tacoma","",NA,NA,NA
"3237","MC5018","","Trout Lake","","1948 ft",45.997,-121.538
"3238","MC5053","Heisson WA US","Heisson","",NA,NA,NA
"3239","MC5101","Bonney Lake WA US","Sumner","",NA,NA,NA
"3240","MC5186","Rochester WA US","Rochester","",NA,NA,NA
"3241","MC5218","","Olympia","","203 ft",46.9817,-122.853
"3242","MC5395","Manson WA US","Manson","",NA,NA,NA
"3243","MC5490","Orting WA US","Puyallup","",NA,NA,NA
"3244","MC5508","","Richland","",NA,NA,NA
"3245","MC5915","Forks WA US","Forks","",NA,NA,NA
"3246","MC5931","Sekiu WA US","Sekiu","",NA,NA,NA
"3247","MC5960","Seattle WA US","Seattle","",NA,NA,NA
"3248","MC6025","Bellingham WA US","Custer","",NA,NA,NA
"3249","MC6182","Yacolt WA US","Yacolt","",NA,NA,NA
"3250","MC6208","Long Beach WA US","Nahcotta","",NA,NA,NA
"3251","MC6225","","Lopez Island","",NA,NA,NA
"3252","MC6262","Hockinson WA US","Brush Prairie","",NA,NA,NA
"3253","MC6302","","Yakima","",NA,NA,NA
"3254","MC6478","Desert Aire WA US","Mattawa","",NA,NA,NA
"3255","MC6677","Tacoma WA US","Browns Point","",NA,NA,NA
"3256","MC6681","Woodinville WA US","Woodinville","",NA,NA,NA
"3257","MC6688","Maple Valley WA US","Kent","",NA,NA,NA
"3258","MC6700","Graham WA US","Graham","",NA,NA,NA
"3259","MC6758","Castle Rock WA US","Castle Rock","",NA,NA,NA
"3260","MC6871","","Bothell","","380 ft",47.7805,-122.167
"3261","MC6877","Olympia WA US","Olympia","",NA,NA,NA
"3262","MC6975","","Rochester","","154 ft",46.8238,-123.082
"3263","MC6980","Birch Bay WA US","Blaine","",NA,NA,NA
"3264","MC7027","Olympia WA US","Olympia","",NA,NA,NA
"3265","MC7038","Lacey WA US","Olympia","",NA,NA,NA
"3266","MC7045","Vashon WA US","Vashon","",NA,NA,NA
"3267","MC7050","Richland WA US","Richland","",NA,NA,NA
"3268","MC7123","Longview WA US","Longview","",NA,NA,NA
"3269","MC7126","Issaquah WA US","Hobart","",NA,NA,NA
"3270","MC7160","Yakima WA US","Yakima","",NA,NA,NA
"3271","MC7211","Duvall WA US","Duvall","",NA,NA,NA
"3272","MC7233","Camano Island WA US","Camano Island","",NA,NA,NA
"3273","MC7238","North Bend WA US","North Bend","",NA,NA,NA
"3274","MC7275","Maple Valley WA US","Maple Valley","",NA,NA,NA
"3275","MC7296","Puyallup WA US","Puyallup","",NA,NA,NA
"3276","MC7314","Woodinville WA US","Woodinville","",NA,NA,NA
"3277","MC7340","Rochester WA US","Rochester","",NA,NA,NA
"3278","MC7354","Seattle WA US","Seattle","",NA,NA,NA
"3279","MC7357","Anderson Island WA US","Anderson Island","",NA,NA,NA
"3280","MC7360","Vancouver WA US","Vancouver","",NA,NA,NA
"3281","MC7434","Dishman WA US","Spokane","",NA,NA,NA
"3282","MC7467","Centralia WA US","Centralia","",NA,NA,NA
"3283","MC7474","","Yakima","",NA,NA,NA
"3284","MC7518","Snoqualmie WA US","Preston","",NA,NA,NA
"3285","MC7649","Sultan WA US","Sultan","",NA,NA,NA
"3286","MC7704","CW7704 Seattle WA US","Seattle","",NA,NA,NA
"3287","MC7713","Carson WA US","Carson","",NA,NA,NA
"3288","MC7743","Kirkland WA US","Kirkland","",NA,NA,NA
"3289","MC7758","Clyde Hill WA US","Bellevue","",NA,NA,NA
"3290","MC7843","Redmond WA US","Carnation","",NA,NA,NA
"3291","MC7892","","Vancouver","",NA,NA,NA
"3292","MC7999","","Tacoma","",NA,NA,NA
"3293","MC8060","","Monroe","",NA,NA,NA
"3294","MC8106","Colville WA US","Colville","",NA,NA,NA
"3295","MC8175","Olympia WA US","Longbranch","",NA,NA,NA
"3296","MC8316","","Port Townsend","",NA,NA,NA
"3297","MC8463","Issaquah WA US","Issaquah","",NA,NA,NA
"3298","MC8507","Chester WA US","Spokane","",NA,NA,NA
"3299","MC8865","Fox Island WA US","Fox Island","",NA,NA,NA
"3300","MC8910","Ferndale WA US","Lummi Island","",NA,NA,NA
"3301","MC9083","Lynnwood WA US","Edmonds","",NA,NA,NA
"3302","MC9108","Lake Ozette WA US","Neah Bay","",NA,NA,NA
"3303","MC9111","","Spanaway","",NA,NA,NA
"3304","MC9161","","Issaquah","",NA,NA,NA
"3305","MC9164","Des Moines WA US","Auburn","",NA,NA,NA
"3306","MC9209","Olalla WA US","Olalla","",NA,NA,NA
"3307","MC9222","North Bend WA US","North Bend","",NA,NA,NA
"3308","MC9281","Arbor Heights WA US","Seattle","",NA,NA,NA
"3309","MC9294","Woodinville WA US","Woodinville","",NA,NA,NA
"3310","MC9310","Oak Harbor WA US","La Conner","",NA,NA,NA
"3311","MC9328","Graham WA US","Graham","",NA,NA,NA
"3312","MC9355","Raymond WA US","South Bend","",NA,NA,NA
"3313","MC9363","Clearwood WA US","Yelm","",NA,NA,NA
"3314","MC9378","Bryant WA US","Silvana","",NA,NA,NA
"3315","MC9498","Seatac WA US","Seattle","",NA,NA,NA
"3316","MC9523","Phinney Ridge WA US","Seattle","",NA,NA,NA
"3317","MC9583","Renton WA US","Renton","",NA,NA,NA
"3318","MC9619","Mineral WA US","Mineral","",NA,NA,NA
"3319","MC9642","Woodinville WA US","Woodinville","",NA,NA,NA
"3320","MC9715","Chelan WA US","Chelan","",NA,NA,NA
"3321","MC9782","","Buckley","",NA,NA,NA
"3322","MC9812","Sammamish WA US","Issaquah","",NA,NA,NA
"3323","MC9831","","Tacoma","",NA,NA,NA
"3324","MC9853","Bothell WA US","Bothell","",NA,NA,NA
"3325","MCARLS","CARLSON WA US","Kennewick","",NA,NA,NA
"3326","MCAYW1","","Paradise Inn","",NA,NA,NA
"3327","MCBBW1","","Chewelah","",NA,NA,NA
"3328","MCBCPA","CBC PASCO WA US","Pasco","",NA,NA,NA
"3329","MCDAW1","","Conconully","",NA,NA,NA
"3330","MCDCW1","","Oakville","","718 ft",46.8853,-123.141
"3331","MCEDW1","","North Bend","",NA,NA,NA
"3332","MCENW1","","Centralia","",NA,NA,NA
